"","Group","Reg","TaxScenario","value","Vari"
"734",3,"Sub-Saharan Africa","Luxury",0.0132490292515388,"Income_Effect"
"735",3,"Europe","Luxury",0.0161323852315647,"Income_Effect"
"736",3,"Middle East","Luxury",0.0384339842989096,"Income_Effect"
"737",3,"Latin America and Caribbean","Luxury",0.0157776091608595,"Income_Effect"
"738",3,"Eurasia","Luxury",0.0558144020118853,"Income_Effect"
"739",3,"Asia-Pacific Developed","Luxury",0.0164499863746385,"Income_Effect"
"740",3,"China","Luxury",0.0315598677091178,"Income_Effect"
"741",3,"North Africa","Luxury",0.0344575366850343,"Income_Effect"
"742",3,"East Asia and Developing Pacific","Luxury",0.0203352091778631,"Income_Effect"
"743",3,"India","Luxury",0.0247084894215767,"Income_Effect"
"744",3,"United States","Luxury",0.00789228001043791,"Income_Effect"
"745",3,"Southern Asia","CBDR_P",0.0038467401316066,"Income_Effect"
"746",3,"Sub-Saharan Africa","CBDR_P",0.00524950869652453,"Income_Effect"
"747",3,"Europe","CBDR_P",0.0209279714288814,"Income_Effect"
"748",3,"Middle East","CBDR_P",0.0143527755534936,"Income_Effect"
"749",3,"Latin America and Caribbean","CBDR_P",0.0108599092842812,"Income_Effect"
"750",3,"Eurasia","CBDR_P",0.0308604575647011,"Income_Effect"
"751",3,"Asia-Pacific Developed","CBDR_P",0.0255459469326229,"Income_Effect"
"752",3,"China","CBDR_P",0.0169340717957459,"Income_Effect"
"753",3,"North Africa","CBDR_P",0.0140998615603895,"Income_Effect"
"754",3,"East Asia and Developing Pacific","CBDR_P",0.0069671464987866,"Income_Effect"
"755",3,"India","CBDR_P",0.00583948298445214,"Income_Effect"
"756",3,"United States","CBDR_P",0.0139717908331725,"Income_Effect"
"757",3,"Southern Asia","CBDR_C",0.0037887744381829,"Income_Effect"
"758",3,"Sub-Saharan Africa","CBDR_C",0.00424653780143853,"Income_Effect"
"759",3,"Europe","CBDR_C",0.0202804955797591,"Income_Effect"
"760",3,"Middle East","CBDR_C",0.0119529768918848,"Income_Effect"
"761",3,"Latin America and Caribbean","CBDR_C",0.00913917390139607,"Income_Effect"
"762",3,"Eurasia","CBDR_C",0.0265204471039875,"Income_Effect"
"763",3,"Asia-Pacific Developed","CBDR_C",0.0253014852817539,"Income_Effect"
"764",3,"China","CBDR_C",0.0140590011175466,"Income_Effect"
"765",3,"North Africa","CBDR_C",0.0146960087806657,"Income_Effect"
"766",3,"East Asia and Developing Pacific","CBDR_C",0.00661747153574155,"Income_Effect"
"767",3,"India","CBDR_C",0.00529687127015952,"Income_Effect"
"768",3,"United States","CBDR_C",0.0138311730170135,"Income_Effect"
"769",3,"Southern Asia","Luxury&CBDR_C",0.00392608162848646,"Income_Effect"
"770",3,"Sub-Saharan Africa","Luxury&CBDR_C",0.00437752544885591,"Income_Effect"
"771",3,"Europe","Luxury&CBDR_C",0.0205022695600101,"Income_Effect"
"772",3,"Middle East","Luxury&CBDR_C",0.0119325619118007,"Income_Effect"
"773",3,"Latin America and Caribbean","Luxury&CBDR_C",0.00986221724643745,"Income_Effect"
"774",3,"Eurasia","Luxury&CBDR_C",0.0270072333405051,"Income_Effect"
"775",3,"Asia-Pacific Developed","Luxury&CBDR_C",0.0262557423954455,"Income_Effect"
"776",3,"China","Luxury&CBDR_C",0.0144432418783418,"Income_Effect"
"777",3,"North Africa","Luxury&CBDR_C",0.0143238480359446,"Income_Effect"
"778",3,"East Asia and Developing Pacific","Luxury&CBDR_C",0.00685067892644387,"Income_Effect"
"779",3,"India","Luxury&CBDR_C",0.00554681339350862,"Income_Effect"
"780",3,"United States","Luxury&CBDR_C",0.0142635464380192,"Income_Effect"
"781",4,"Southern Asia","Universal_P",0.0170135758958764,"Income_Effect"
"782",4,"Sub-Saharan Africa","Universal_P",0.0123494448554303,"Income_Effect"
"783",4,"Europe","Universal_P",0.0137877901714538,"Income_Effect"
"784",4,"Middle East","Universal_P",0.0445095000729187,"Income_Effect"
"785",4,"Latin America and Caribbean","Universal_P",0.0152859327333627,"Income_Effect"
"786",4,"Eurasia","Universal_P",0.0551132954853362,"Income_Effect"
"787",4,"Asia-Pacific Developed","Universal_P",0.0132552204775478,"Income_Effect"
"788",4,"China","Universal_P",0.0355244718362106,"Income_Effect"
"789",4,"North Africa","Universal_P",0.0348275384866305,"Income_Effect"
"790",4,"East Asia and Developing Pacific","Universal_P",0.0209689222173943,"Income_Effect"
"791",4,"India","Universal_P",0.0270515614475533,"Income_Effect"
"792",4,"United States","Universal_P",0.00835712370114065,"Income_Effect"
"793",4,"Southern Asia","Luxury",0.0173806257250841,"Income_Effect"
"794",4,"Sub-Saharan Africa","Luxury",0.0126925498219187,"Income_Effect"
"795",4,"Europe","Luxury",0.0140084374713843,"Income_Effect"
"796",4,"Middle East","Luxury",0.0443995620676235,"Income_Effect"
"797",4,"Latin America and Caribbean","Luxury",0.016506523378089,"Income_Effect"
"798",4,"Eurasia","Luxury",0.0564123382356947,"Income_Effect"
"799",4,"Asia-Pacific Developed","Luxury",0.0138529075600714,"Income_Effect"
"800",4,"China","Luxury",0.0361429534502276,"Income_Effect"
"801",4,"North Africa","Luxury",0.0349123556399254,"Income_Effect"
"802",4,"East Asia and Developing Pacific","Luxury",0.0220867149249998,"Income_Effect"
"803",4,"India","Luxury",0.0286393873076792,"Income_Effect"
"804",4,"United States","Luxury",0.00858976983839469,"Income_Effect"
"805",4,"Southern Asia","CBDR_P",0.004014581688229,"Income_Effect"
"806",4,"Sub-Saharan Africa","CBDR_P",0.00497018151984226,"Income_Effect"
"807",4,"Europe","CBDR_P",0.0201428545754378,"Income_Effect"
"808",4,"Middle East","CBDR_P",0.0169803837342657,"Income_Effect"
"809",4,"Latin America and Caribbean","CBDR_P",0.011479634864932,"Income_Effect"
"810",4,"Eurasia","CBDR_P",0.0332105665818664,"Income_Effect"
"811",4,"Asia-Pacific Developed","CBDR_P",0.0221675407768171,"Income_Effect"
"812",4,"China","CBDR_P",0.019417001090119,"Income_Effect"
"813",4,"North Africa","CBDR_P",0.0142398294526429,"Income_Effect"
"814",4,"East Asia and Developing Pacific","CBDR_P",0.00776456784045285,"Income_Effect"
"815",4,"India","CBDR_P",0.00680061832202512,"Income_Effect"
"816",4,"United States","CBDR_P",0.0152076240622126,"Income_Effect"
"817",4,"Southern Asia","CBDR_C",0.00388483630749867,"Income_Effect"
"818",4,"Sub-Saharan Africa","CBDR_C",0.00404283632655025,"Income_Effect"
"819",4,"Europe","CBDR_C",0.0197312392812614,"Income_Effect"
"820",4,"Middle East","CBDR_C",0.0141549948426812,"Income_Effect"
"821",4,"Latin America and Caribbean","CBDR_C",0.00966671752194567,"Income_Effect"
"822",4,"Eurasia","CBDR_C",0.0284610961698188,"Income_Effect"
"823",4,"Asia-Pacific Developed","CBDR_C",0.0219942771699253,"Income_Effect"
"824",4,"China","CBDR_C",0.0161223964974125,"Income_Effect"
"825",4,"North Africa","CBDR_C",0.0148376784621556,"Income_Effect"
"826",4,"East Asia and Developing Pacific","CBDR_C",0.00746560219887718,"Income_Effect"
"827",4,"India","CBDR_C",0.00618256741771196,"Income_Effect"
"828",4,"United States","CBDR_C",0.0150548589939361,"Income_Effect"
"829",4,"Southern Asia","Luxury&CBDR_C",0.00403418879576901,"Income_Effect"
"830",4,"Sub-Saharan Africa","Luxury&CBDR_C",0.00415533556997027,"Income_Effect"
"831",4,"Europe","Luxury&CBDR_C",0.0198987787336222,"Income_Effect"
"832",4,"Middle East","Luxury&CBDR_C",0.0141093496302771,"Income_Effect"
"833",4,"Latin America and Caribbean","Luxury&CBDR_C",0.0104149923562352,"Income_Effect"
"834",4,"Eurasia","Luxury&CBDR_C",0.0289688250287726,"Income_Effect"
"835",4,"Asia-Pacific Developed","Luxury&CBDR_C",0.0228953121909399,"Income_Effect"
"836",4,"China","Luxury&CBDR_C",0.0165591739616854,"Income_Effect"
"837",4,"North Africa","Luxury&CBDR_C",0.0144591140761064,"Income_Effect"
"838",4,"East Asia and Developing Pacific","Luxury&CBDR_C",0.00771971284303222,"Income_Effect"
"839",4,"India","Luxury&CBDR_C",0.00647081086467527,"Income_Effect"
"840",4,"United States","Luxury&CBDR_C",0.0155346542470469,"Income_Effect"
"841",5,"Southern Asia","Universal_P",0.0175966832121062,"Income_Effect"
"842",5,"Sub-Saharan Africa","Universal_P",0.0127116647617031,"Income_Effect"
"843",5,"Europe","Universal_P",0.0125568888833312,"Income_Effect"
"844",5,"Middle East","Universal_P",0.0508988236908841,"Income_Effect"
"845",5,"Latin America and Caribbean","Universal_P",0.0159167513890688,"Income_Effect"
"846",5,"Eurasia","Universal_P",0.0561346745100074,"Income_Effect"
"847",5,"Asia-Pacific Developed","Universal_P",0.0122649419935525,"Income_Effect"
"848",5,"China","Universal_P",0.0383532185701027,"Income_Effect"
"849",5,"North Africa","Universal_P",0.0350226681097253,"Income_Effect"
"850",5,"East Asia and Developing Pacific","Universal_P",0.0218082189841888,"Income_Effect"
"851",5,"India","Universal_P",0.0295903775269572,"Income_Effect"
"852",5,"United States","Universal_P",0.00953489570030017,"Income_Effect"
"853",5,"Southern Asia","Luxury",0.017998552086636,"Income_Effect"
"854",5,"Sub-Saharan Africa","Luxury",0.0130719719741073,"Income_Effect"
"855",5,"Europe","Luxury",0.0127419956878483,"Income_Effect"
"856",5,"Middle East","Luxury",0.0505124633168164,"Income_Effect"
"857",5,"Latin America and Caribbean","Luxury",0.0171520519750838,"Income_Effect"
"858",5,"Eurasia","Luxury",0.057286041780099,"Income_Effect"
"859",5,"Asia-Pacific Developed","Luxury",0.0128389584053906,"Income_Effect"
"860",5,"China","Luxury",0.0390164057057157,"Income_Effect"
"861",5,"North Africa","Luxury",0.035086997198675,"Income_Effect"
"862",5,"East Asia and Developing Pacific","Luxury",0.0229471139069291,"Income_Effect"
"863",5,"India","Luxury",0.0313209922297875,"Income_Effect"
"864",5,"United States","Luxury",0.00979121847510575,"Income_Effect"
"865",5,"Southern Asia","CBDR_P",0.00416167025198267,"Income_Effect"
"866",5,"Sub-Saharan Africa","CBDR_P",0.0052203505968269,"Income_Effect"
"867",5,"Europe","CBDR_P",0.0193473785495392,"Income_Effect"
"868",5,"Middle East","CBDR_P",0.0205505160825617,"Income_Effect"
"869",5,"Latin America and Caribbean","CBDR_P",0.0119475522700534,"Income_Effect"
"870",5,"Eurasia","CBDR_P",0.0353026991493938,"Income_Effect"
"871",5,"Asia-Pacific Developed","CBDR_P",0.0207998244869095,"Income_Effect"
"872",5,"China","CBDR_P",0.0209706223949512,"Income_Effect"
"873",5,"North Africa","CBDR_P",0.0142913982238499,"Income_Effect"
"874",5,"East Asia and Developing Pacific","CBDR_P",0.00835531396772604,"Income_Effect"
"875",5,"India","CBDR_P",0.00746313444415991,"Income_Effect"
"876",5,"United States","CBDR_P",0.0173343905162028,"Income_Effect"
"877",5,"Southern Asia","CBDR_C",0.00398154230235611,"Income_Effect"
"878",5,"Sub-Saharan Africa","CBDR_C",0.00418262615250375,"Income_Effect"
"879",5,"Europe","CBDR_C",0.0190652238142444,"Income_Effect"
"880",5,"Middle East","CBDR_C",0.0172757906520331,"Income_Effect"
"881",5,"Latin America and Caribbean","CBDR_C",0.0100129992153412,"Income_Effect"
"882",5,"Eurasia","CBDR_C",0.0303264208430294,"Income_Effect"
"883",5,"Asia-Pacific Developed","CBDR_C",0.0206521734467399,"Income_Effect"
"884",5,"China","CBDR_C",0.0174132716884535,"Income_Effect"
"885",5,"North Africa","CBDR_C",0.0148915588249385,"Income_Effect"
"886",5,"East Asia and Developing Pacific","CBDR_C",0.00810009276005342,"Income_Effect"
"887",5,"India","CBDR_C",0.00679593848550231,"Income_Effect"
"888",5,"United States","CBDR_C",0.0171597078873301,"Income_Effect"
"889",5,"Southern Asia","Luxury&CBDR_C",0.00413928357534865,"Income_Effect"
"890",5,"Sub-Saharan Africa","Luxury&CBDR_C",0.00430065415343486,"Income_Effect"
"891",5,"Europe","Luxury&CBDR_C",0.0192015621882138,"Income_Effect"
"892",5,"Middle East","Luxury&CBDR_C",0.0171844126821761,"Income_Effect"
"893",5,"Latin America and Caribbean","Luxury&CBDR_C",0.0107709535675867,"Income_Effect"
"894",5,"Eurasia","Luxury&CBDR_C",0.0308003358109095,"Income_Effect"
"895",5,"Asia-Pacific Developed","Luxury&CBDR_C",0.0215651025902931,"Income_Effect"
"896",5,"China","Luxury&CBDR_C",0.0178834301325878,"Income_Effect"
"897",5,"North Africa","Luxury&CBDR_C",0.0145077918512155,"Income_Effect"
"898",5,"East Asia and Developing Pacific","Luxury&CBDR_C",0.00836610845135475,"Income_Effect"
"899",5,"India","Luxury&CBDR_C",0.00710999912672771,"Income_Effect"
"900",5,"United States","Luxury&CBDR_C",0.0176921677088449,"Income_Effect"
"901",6,"Southern Asia","Universal_P",0.0177806727006668,"Income_Effect"
"902",6,"Sub-Saharan Africa","Universal_P",0.013298218590429,"Income_Effect"
"903",6,"Europe","Universal_P",0.0116918987320638,"Income_Effect"
"904",6,"Middle East","Universal_P",0.0545203442810898,"Income_Effect"
"905",6,"Latin America and Caribbean","Universal_P",0.0145977174328135,"Income_Effect"
"906",6,"Eurasia","Universal_P",0.0550886691237969,"Income_Effect"
"907",6,"Asia-Pacific Developed","Universal_P",0.0128800077362496,"Income_Effect"
"908",6,"China","Universal_P",0.0413191153757581,"Income_Effect"
"909",6,"North Africa","Universal_P",0.0350841177612741,"Income_Effect"
"910",6,"East Asia and Developing Pacific","Universal_P",0.0205505339992963,"Income_Effect"
"911",6,"India","Universal_P",0.0311544514253517,"Income_Effect"
"912",6,"United States","Universal_P",0.0103564117683684,"Income_Effect"
"913",6,"Southern Asia","Luxury",0.0181920544898771,"Income_Effect"
"914",6,"Sub-Saharan Africa","Luxury",0.0136722927647324,"Income_Effect"
"915",6,"Europe","Luxury",0.011861551415536,"Income_Effect"
"916",6,"Middle East","Luxury",0.0538359670089224,"Income_Effect"
"917",6,"Latin America and Caribbean","Luxury",0.0155708138226712,"Income_Effect"
"918",6,"Eurasia","Luxury",0.0560032351395948,"Income_Effect"
"919",6,"Asia-Pacific Developed","Luxury",0.0134566062783638,"Income_Effect"
"920",6,"China","Luxury",0.0420227658100806,"Income_Effect"
"921",6,"North Africa","Luxury",0.0351516788796642,"Income_Effect"
"922",6,"East Asia and Developing Pacific","Luxury",0.02162223869174,"Income_Effect"
"923",6,"India","Luxury",0.0329735161152639,"Income_Effect"
"924",6,"United States","Luxury",0.0106242651208277,"Income_Effect"
"925",6,"Southern Asia","CBDR_P",0.00421653701699578,"Income_Effect"
"926",6,"Sub-Saharan Africa","CBDR_P",0.00560840990091483,"Income_Effect"
"927",6,"Europe","CBDR_P",0.0187259725577072,"Income_Effect"
"928",6,"Middle East","CBDR_P",0.0237525985804327,"Income_Effect"
"929",6,"Latin America and Caribbean","CBDR_P",0.0111579868243513,"Income_Effect"
"930",6,"Eurasia","CBDR_P",0.0360702858817598,"Income_Effect"
"931",6,"Asia-Pacific Developed","CBDR_P",0.0219636803065203,"Income_Effect"
"932",6,"China","CBDR_P",0.0226116223810603,"Income_Effect"
"933",6,"North Africa","CBDR_P",0.0143036334468139,"Income_Effect"
"934",6,"East Asia and Developing Pacific","CBDR_P",0.00827138310482661,"Income_Effect"
"935",6,"India","CBDR_P",0.00786940714595462,"Income_Effect"
"936",6,"United States","CBDR_P",0.0188085058007868,"Income_Effect"
"937",6,"Southern Asia","CBDR_C",0.00400783751532588,"Income_Effect"
"938",6,"Sub-Saharan Africa","CBDR_C",0.00448101632539054,"Income_Effect"
"939",6,"Europe","CBDR_C",0.0185362387216772,"Income_Effect"
"940",6,"Middle East","CBDR_C",0.020181767542229,"Income_Effect"
"941",6,"Latin America and Caribbean","CBDR_C",0.00942532346633108,"Income_Effect"
"942",6,"Eurasia","CBDR_C",0.0310850591185615,"Income_Effect"
"943",6,"Asia-Pacific Developed","CBDR_C",0.0217900630753624,"Income_Effect"
"944",6,"China","CBDR_C",0.0187785606969483,"Income_Effect"
"945",6,"North Africa","CBDR_C",0.0148754091459731,"Income_Effect"
"946",6,"East Asia and Developing Pacific","CBDR_C",0.00809557953019944,"Income_Effect"
"947",6,"India","CBDR_C",0.00717124856590342,"Income_Effect"
"948",6,"United States","CBDR_C",0.0186183473275137,"Income_Effect"
"949",6,"Southern Asia","Luxury&CBDR_C",0.00416747867177385,"Income_Effect"
"950",6,"Sub-Saharan Africa","Luxury&CBDR_C",0.00459312189358232,"Income_Effect"
"951",6,"Europe","Luxury&CBDR_C",0.0186515702243797,"Income_Effect"
"952",6,"Middle East","Luxury&CBDR_C",0.0200430627139061,"Income_Effect"
"953",6,"Latin America and Caribbean","Luxury&CBDR_C",0.0100744913479406,"Income_Effect"
"954",6,"Eurasia","Luxury&CBDR_C",0.0315062002078067,"Income_Effect"
"955",6,"Asia-Pacific Developed","Luxury&CBDR_C",0.0227414567960817,"Income_Effect"
"956",6,"China","Luxury&CBDR_C",0.019281855478496,"Income_Effect"
"957",6,"North Africa","Luxury&CBDR_C",0.014499241899758,"Income_Effect"
"958",6,"East Asia and Developing Pacific","Luxury&CBDR_C",0.00837055538333617,"Income_Effect"
"959",6,"India","Luxury&CBDR_C",0.0075013099814649,"Income_Effect"
"960",6,"United States","Luxury&CBDR_C",0.0191792651095782,"Income_Effect"
"961",7,"Southern Asia","Universal_P",0.01818788860103,"Income_Effect"
"962",7,"Sub-Saharan Africa","Universal_P",0.014982975092226,"Income_Effect"
"963",7,"Europe","Universal_P",0.0113966685478308,"Income_Effect"
"964",7,"Middle East","Universal_P",0.0511004451741662,"Income_Effect"
"965",7,"Latin America and Caribbean","Universal_P",0.015676126150308,"Income_Effect"
"966",7,"Eurasia","Universal_P",0.0556415025708864,"Income_Effect"
"967",7,"Asia-Pacific Developed","Universal_P",0.0136618065132334,"Income_Effect"
"968",7,"China","Universal_P",0.0418018270297202,"Income_Effect"
"969",7,"North Africa","Universal_P",0.0357329440581901,"Income_Effect"
"970",7,"East Asia and Developing Pacific","Universal_P",0.0216087748425188,"Income_Effect"
"971",7,"India","Universal_P",0.0325833746077648,"Income_Effect"
"972",7,"United States","Universal_P",0.0113558153983,"Income_Effect"
"973",7,"Southern Asia","Luxury",0.0186170149148143,"Income_Effect"
"974",7,"Sub-Saharan Africa","Luxury",0.0154246689353292,"Income_Effect"
"975",7,"Europe","Luxury",0.0115774248538438,"Income_Effect"
"976",7,"Middle East","Luxury",0.0502442168343339,"Income_Effect"
"977",7,"Latin America and Caribbean","Luxury",0.0168617259116844,"Income_Effect"
"978",7,"Eurasia","Luxury",0.0566264075416286,"Income_Effect"
"979",7,"Asia-Pacific Developed","Luxury",0.014235651974357,"Income_Effect"
"980",7,"China","Luxury",0.0424985857340367,"Income_Effect"
"981",7,"North Africa","Luxury",0.0357455089631154,"Income_Effect"
"982",7,"East Asia and Developing Pacific","Luxury",0.0227137678024814,"Income_Effect"
"983",7,"India","Luxury",0.0344819455276501,"Income_Effect"
"984",7,"United States","Luxury",0.0116192895425253,"Income_Effect"
"985",7,"Southern Asia","CBDR_P",0.00432392613027818,"Income_Effect"
"986",7,"Sub-Saharan Africa","CBDR_P",0.00670211441235921,"Income_Effect"
"987",7,"Europe","CBDR_P",0.0186289772605445,"Income_Effect"
"988",7,"Middle East","CBDR_P",0.02564446258474,"Income_Effect"
"989",7,"Latin America and Caribbean","CBDR_P",0.0117993058448098,"Income_Effect"
"990",7,"Eurasia","CBDR_P",0.0368738383036892,"Income_Effect"
"991",7,"Asia-Pacific Developed","CBDR_P",0.0233156652433307,"Income_Effect"
"992",7,"China","CBDR_P",0.0229041742445387,"Income_Effect"
"993",7,"North Africa","CBDR_P",0.0144967105160451,"Income_Effect"
"994",7,"East Asia and Developing Pacific","CBDR_P",0.0092422932659919,"Income_Effect"
"995",7,"India","CBDR_P",0.00824564101095243,"Income_Effect"
"996",7,"United States","CBDR_P",0.0205672115181183,"Income_Effect"
"997",7,"Southern Asia","CBDR_C",0.00406537690230021,"Income_Effect"
"998",7,"Sub-Saharan Africa","CBDR_C",0.00534776808832502,"Income_Effect"
"999",7,"Europe","CBDR_C",0.0184945600325567,"Income_Effect"
"1000",7,"Middle East","CBDR_C",0.0222370339891315,"Income_Effect"
"1001",7,"Latin America and Caribbean","CBDR_C",0.00984773166277207,"Income_Effect"
"1002",7,"Eurasia","CBDR_C",0.0317242996738686,"Income_Effect"
"1003",7,"Asia-Pacific Developed","CBDR_C",0.0231113939547203,"Income_Effect"
"1004",7,"China","CBDR_C",0.0190257947890782,"Income_Effect"
"1005",7,"North Africa","CBDR_C",0.0149873939392609,"Income_Effect"
"1006",7,"East Asia and Developing Pacific","CBDR_C",0.00899474079437302,"Income_Effect"
"1007",7,"India","CBDR_C",0.0075210447951818,"Income_Effect"
"1008",7,"United States","CBDR_C",0.0203575401381032,"Income_Effect"
"1009",7,"Southern Asia","Luxury&CBDR_C",0.00422942869517864,"Income_Effect"
"1010",7,"Sub-Saharan Africa","Luxury&CBDR_C",0.00547508424583624,"Income_Effect"
"1011",7,"Europe","Luxury&CBDR_C",0.0186248013324707,"Income_Effect"
"1012",7,"Middle East","Luxury&CBDR_C",0.0220867619359724,"Income_Effect"
"1013",7,"Latin America and Caribbean","Luxury&CBDR_C",0.0105573433650073,"Income_Effect"
"1014",7,"Eurasia","Luxury&CBDR_C",0.0321624729032064,"Income_Effect"
"1015",7,"Asia-Pacific Developed","Luxury&CBDR_C",0.0240723789730492,"Income_Effect"
"1016",7,"China","Luxury&CBDR_C",0.0195305749180672,"Income_Effect"
"1017",7,"North Africa","Luxury&CBDR_C",0.0146170350850896,"Income_Effect"
"1018",7,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0092918634104855,"Income_Effect"
"1019",7,"India","Luxury&CBDR_C",0.00786546654419733,"Income_Effect"
"1020",7,"United States","Luxury&CBDR_C",0.0209224817659649,"Income_Effect"
"1021",8,"Southern Asia","Universal_P",0.0191668589712576,"Income_Effect"
"1022",8,"Sub-Saharan Africa","Universal_P",0.0158083851613796,"Income_Effect"
"1023",8,"Europe","Universal_P",0.0112331564265794,"Income_Effect"
"1024",8,"Middle East","Universal_P",0.0460877847430316,"Income_Effect"
"1025",8,"Latin America and Caribbean","Universal_P",0.0161265011684724,"Income_Effect"
"1026",8,"Eurasia","Universal_P",0.0550557970815316,"Income_Effect"
"1027",8,"Asia-Pacific Developed","Universal_P",0.0143218333064529,"Income_Effect"
"1028",8,"China","Universal_P",0.0417390319617011,"Income_Effect"
"1029",8,"North Africa","Universal_P",0.0362428692897592,"Income_Effect"
"1030",8,"East Asia and Developing Pacific","Universal_P",0.0247658649795013,"Income_Effect"
"1031",8,"India","Universal_P",0.0353763199237164,"Income_Effect"
"1032",8,"United States","Universal_P",0.0119765537408671,"Income_Effect"
"1033",8,"Southern Asia","Luxury",0.0196350460448326,"Income_Effect"
"1034",8,"Sub-Saharan Africa","Luxury",0.016104341769024,"Income_Effect"
"1035",8,"Europe","Luxury",0.0114138341243153,"Income_Effect"
"1036",8,"Middle East","Luxury",0.0451461455063305,"Income_Effect"
"1037",8,"Latin America and Caribbean","Luxury",0.0172721544923868,"Income_Effect"
"1038",8,"Eurasia","Luxury",0.0558897609999754,"Income_Effect"
"1039",8,"Asia-Pacific Developed","Luxury",0.0149006528822604,"Income_Effect"
"1040",8,"China","Luxury",0.0424204194386417,"Income_Effect"
"1041",8,"North Africa","Luxury",0.0361900399490495,"Income_Effect"
"1042",8,"East Asia and Developing Pacific","Luxury",0.0259686283761394,"Income_Effect"
"1043",8,"India","Luxury",0.0374224748744208,"Income_Effect"
"1044",8,"United States","Luxury",0.0122319247387336,"Income_Effect"
"1045",8,"Southern Asia","CBDR_P",0.0045841027183682,"Income_Effect"
"1046",8,"Sub-Saharan Africa","CBDR_P",0.0078045063750192,"Income_Effect"
"1047",8,"Europe","CBDR_P",0.0185543019287277,"Income_Effect"
"1048",8,"Middle East","CBDR_P",0.0284670874312418,"Income_Effect"
"1049",8,"Latin America and Caribbean","CBDR_P",0.0121553697716772,"Income_Effect"
"1050",8,"Eurasia","CBDR_P",0.0372083168012535,"Income_Effect"
"1051",8,"Asia-Pacific Developed","CBDR_P",0.0244522016197933,"Income_Effect"
"1052",8,"China","CBDR_P",0.0228969965636063,"Income_Effect"
"1053",8,"North Africa","CBDR_P",0.0146604257473863,"Income_Effect"
"1054",8,"East Asia and Developing Pacific","CBDR_P",0.0114382386607513,"Income_Effect"
"1055",8,"India","CBDR_P",0.00901147571111198,"Income_Effect"
"1056",8,"United States","CBDR_P",0.0216495378534008,"Income_Effect"
"1057",8,"Southern Asia","CBDR_C",0.00424139618372217,"Income_Effect"
"1058",8,"Sub-Saharan Africa","CBDR_C",0.00628195009759969,"Income_Effect"
"1059",8,"Europe","CBDR_C",0.0184496562607746,"Income_Effect"
"1060",8,"Middle East","CBDR_C",0.0253769836828324,"Income_Effect"
"1061",8,"Latin America and Caribbean","CBDR_C",0.0101043689962347,"Income_Effect"
"1062",8,"Eurasia","CBDR_C",0.0320731185631002,"Income_Effect"
"1063",8,"Asia-Pacific Developed","CBDR_C",0.0242220081971253,"Income_Effect"
"1064",8,"China","CBDR_C",0.0190240061818231,"Income_Effect"
"1065",8,"North Africa","CBDR_C",0.015075588563563,"Income_Effect"
"1066",8,"East Asia and Developing Pacific","CBDR_C",0.0109400576208078,"Income_Effect"
"1067",8,"India","CBDR_C",0.00824632204479185,"Income_Effect"
"1068",8,"United States","CBDR_C",0.0214275390172312,"Income_Effect"
"1069",8,"Southern Asia","Luxury&CBDR_C",0.00441746497204531,"Income_Effect"
"1070",8,"Sub-Saharan Africa","Luxury&CBDR_C",0.00636545719417011,"Income_Effect"
"1071",8,"Europe","Luxury&CBDR_C",0.0185836260952451,"Income_Effect"
"1072",8,"Middle East","Luxury&CBDR_C",0.025234104947615,"Income_Effect"
"1073",8,"Latin America and Caribbean","Luxury&CBDR_C",0.0107768968209565,"Income_Effect"
"1074",8,"Eurasia","Luxury&CBDR_C",0.0324679079833865,"Income_Effect"
"1075",8,"Asia-Pacific Developed","Luxury&CBDR_C",0.0252081984238516,"Income_Effect"
"1076",8,"China","Luxury&CBDR_C",0.019523886110069,"Income_Effect"
"1077",8,"North Africa","Luxury&CBDR_C",0.0147071938757479,"Income_Effect"
"1078",8,"East Asia and Developing Pacific","Luxury&CBDR_C",0.0113112249187585,"Income_Effect"
"1079",8,"India","Luxury&CBDR_C",0.00861726295850679,"Income_Effect"
"1080",8,"United States","Luxury&CBDR_C",0.021986059772489,"Income_Effect"
"1081",9,"Southern Asia","Universal_P",0.0192250415869915,"Income_Effect"
"1082",9,"Sub-Saharan Africa","Universal_P",0.0194444696980847,"Income_Effect"
"1083",9,"Europe","Universal_P",0.0110622489396641,"Income_Effect"
"1084",9,"Middle East","Universal_P",0.0400329590236915,"Income_Effect"
"1085",9,"Latin America and Caribbean","Universal_P",0.0160343840099774,"Income_Effect"
"1086",9,"Eurasia","Universal_P",0.0552515781688484,"Income_Effect"
"1087",9,"Asia-Pacific Developed","Universal_P",0.0148556967000715,"Income_Effect"
"1088",9,"China","Universal_P",0.0393866613926383,"Income_Effect"
"1089",9,"North Africa","Universal_P",0.0363033788418948,"Income_Effect"
"1090",9,"East Asia and Developing Pacific","Universal_P",0.0296168001708118,"Income_Effect"
"1091",9,"India","Universal_P",0.0353055054661794,"Income_Effect"
"1092",9,"United States","Universal_P",0.0129539673106879,"Income_Effect"
"1093",9,"Southern Asia","Luxury",0.0196198867937598,"Income_Effect"
"1094",9,"Sub-Saharan Africa","Luxury",0.0195820367657902,"Income_Effect"
"1095",9,"Europe","Luxury",0.0112493480809531,"Income_Effect"
"1096",9,"Middle East","Luxury",0.0390744651592985,"Income_Effect"
